"","Kingdom","Phylum","Class","Order","Family","Genus","Species","AG_crust","AG_subsoil","PG_crust","PG_subsoil","S_crust","S_subsoil","T_crust","T_subsoil","prob_type","prob_zone","prob_month","carbon_rho","prob_carbon","OTU_min","OTU_max","OTU_mid","prob_type_FDR","prob_zone_FDR","prob_month_FDR","prob_carbon_FDR","classification","c_cor","type_sig","zone_sig","month_sig","OTU"
"224","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,1.09442369990266,0.454852088241225,1.33293372530042,0.450729470905863,2.30036834210397,1.29345292825887,1.41822995481867,1.30826568830866,0.0776844752690292,0.130038230621451,0.446008436629156,0.342785014164359,0.0170772717740532,0,4.44743935309973,2.22371967654987,0.104190660497054,0.167192010799008,0.632457796151409,0.0307390891932957,"copiotroph","+","","","","224"
"302","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","",1.88295332858001,0.913277613136084,0.834515474492666,0.439601085970544,1.46593710858998,0.474285445384746,1.5882639405248,0.690955926531136,0.00246613016152118,0.315581023742455,0.730466677108535,0.236162771503006,0.106093206792999,0,4.29799426934097,2.14899713467049,0.00554879286342267,0.355028651710261,0.771499341486151,0.136405551590999,"N D","","**","","","302"
"654","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA,3.37029674713661,6.14086544595478,1.95836853187377,6.12131428142543,0.100603621730382,0.354568988089063,0,0,0.0810371803865974,3.13357705714965e-07,0.477205996944224,-0.648402248889408,6.25396996766685e-07,0,11.2008072653885,5.60040363269425,0.104190660497054,2.82021935143468e-06,0.632457796151409,5.62857297090016e-06,"oligotroph","---","","***","","654"
"1064","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","",2.90357310258452,0.402046301950098,1.21938469216044,0.665233841031985,1.68165941186419,0.293294705014848,2.85434072883239,0.732698548028147,2.83777647159949e-05,0.432829259218873,0.491911619228874,0.267747127231715,0.0657887072421792,0,5.8261700095511,2.91308500477555,0.000255399882443954,0.432829259218873,0.632457796151409,0.0986830608632688,"N D","","***","","","1064"
"1150","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","",3.27881511066896,1.40204911173928,1.17025254197997,0.177613364758466,10.8579522957663,4.67828016847484,11.9527770328833,7.8250185956558,0.0190752102012217,5.93364262083024e-06,0.771499341486151,0.60162710212534,6.10529586768588e-06,0,22.6201696512724,11.3100848256362,0.0343353783621991,2.67013917937361e-05,0.771499341486151,2.74738314045865e-05,"copiotroph","+++","*","***","","1150"
"2641","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","","",0,0.170590242238144,0.516161171947394,1.00788577158402,2.70950425526631,3.35684643031591,0.157638506900102,1.61881204448575,0.131722957648875,9.68405074063062e-06,0.416037963868968,0.155456697664277,0.291390513664068,0,6.28571428571429,3.14285714285714,0.148188327354985,2.90521522218918e-05,0.632457796151409,0.300966048890377,"N D","","","***","","2641"
"2847","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes","",0.0425170068027211,0.238095238095238,0,1.05458543757106,0.103092783505155,1.04529329660793,1.10040125883307,4.8493267266139,0.00207043405691377,0.00136236033470957,0.374534598130915,0.152441094081345,0.300966048890377,0,13.3966244725738,6.69831223628692,0.00554879286342267,0.00245224860247723,0.632457796151409,0.300966048890377,"N D","","**","**","","2847"
"2850","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","","",1.7591313594883,5.87960781222996,1.80639542317455,5.48498969162903,1.76855593702374,4.42332560804755,0.391863095002575,0.654515480328097,0.000323114868776116,0.000951705701240954,0.185943007515418,-0.45533793101546,0.00114634493208933,0,8.49974398361495,4.24987199180748,0.00145401690949252,0.00214133782779215,0.632457796151409,0.00343903479626798,"oligotroph","--","**","**","","2850"
"3067","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","","",3.34907005544319,2.50766238990626,2.54846457961248,1.67568071173503,1.3328802371234,0.968922019630967,1.14378783220024,1.20108228549291,0.432868730179971,0.0103584741025648,0.204328789780843,-0.440279448168706,0.00173859592301001,0,6.19469026548673,3.09734513274336,0.432868730179971,0.0155377111538471,0.632457796151409,0.00391184082677252,"oligotroph","--","","*","","3067"
