"","Kingdom","Phylum","Class","Order","Family","Genus","Species","AG_crust","AG_subsoil","PG_crust","PG_subsoil","S_crust","S_subsoil","T_crust","T_subsoil","prob_type","prob_zone","prob_month","carbon_rho","prob_carbon","OTU_min","OTU_max","OTU_mid","prob_type_FDR","prob_zone_FDR","prob_month_FDR","prob_carbon_FDR","classification","c_cor","type_sig","zone_sig","month_sig","OTU"
"177","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","","",0,0,0,0,0.0478927203065134,0,0.258148548552217,0.56591105558834,0.84029143246594,0.000736005679655093,0.190234858791043,0.522858896070201,0.000137527880426552,0,1.34168157423971,0.670840787119857,0.945327861524183,0.00662405111689584,0.428028432279846,0.00123775092383896,"copiotroph","++","","**","","177"
"1461","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","",1.04942839256817,0.00956754688097972,1.88208245932686,0.68649885583524,0.280701754385965,0,0,0.308227804890681,0.0209651237607198,0.0895769473567987,0.108275903338151,-0.318115130251546,0.0275623139323521,0,4.86725663716814,2.43362831858407,0.0943430569232392,0.236194948701372,0.428028432279846,0.124030412695585,"N D","",".","","","1461"
"1508","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","",0,0.243896779452743,0,0.142569791062077,1.09168324591548,0.272153305766751,0.37158953408189,0,0.75517141327594,0.302528731223191,0.158538543511605,0.0678071196545933,0.647005701283654,0,2.76315789473684,1.38157894736842,0.945327861524183,0.340344822626089,0.428028432279846,0.727758782427736,"N D","","","","","1508"
"2853","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","","",0.189243498570419,0.0668222659126509,0.145401672119229,0.114943740838773,0.0572737686139748,0.054421768707483,0.696258285852751,0.0167336010709505,0.280796832348733,0.613378146961887,0.425997956674946,0.161553360879505,0.272643096980087,0,1.41376060320452,0.706880301602262,0.599902779701936,0.613378146961887,0.638996935012419,0.350541124688684,"N D","","","","","2853"
"3081","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Flexibacteraceae",NA,NA,0.39140469681868,0,0.292791100387511,0,0,0,0,0,0.000491240198364164,0.00438309824130751,0.760381230400202,-0.185255238569641,0.207453476745606,0,0.78740157480315,0.393700787401575,0.00442116178527748,0.0197239420858838,0.976246842596409,0.350541124688684,"N D","","**","*","","3081"
"3166","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Segetibacter","",0.146038700255568,0,0,0,0.292665626329976,0.113256113256113,0.63705900623227,0.564971751412429,0.399935186467957,0.131219415945207,0.098593616508348,0.173159121199512,0.239205602011934,0,3.38983050847458,1.69491525423729,0.599902779701936,0.236194948701372,0.428028432279846,0.350541124688684,"N D","","","","","3166"
"3388","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Segetibacter","",0,0,0.045004500450045,0,0.430830597620813,0.263059000375799,0.235626767200754,0.10535187526338,0.389104295871395,0.250380499846945,0.332595971828955,0.170878607452434,0.245544353558582,0,1.57894736842105,0.789473684210526,0.599902779701936,0.3219177855175,0.598672749292118,0.350541124688684,"N D","","","","","3388"
"3476","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","","",0,0,0,0,0,0,0,0.684232335789293,0.152952733844139,0.105561825808781,0.976246842596409,-0.0515710623129397,0.727758782427736,0,3.38983050847458,1.69491525423729,0.458858201532417,0.236194948701372,0.976246842596409,0.727758782427736,"N D","","","","","3476"
"3635","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","","",0.123653318976987,0.0340136054421769,0.0539374325782093,0.03813882532418,0.226623259178875,0.105283073292474,0.289066158116623,0.659855117551536,0.980756493829585,0.190029155648316,0.904005900435185,0.209905508236785,0.152160253261943,0,3.38983050847458,1.69491525423729,0.980756493829585,0.285043733472474,0.976246842596409,0.350541124688684,"N D","","","","","3635"
